,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
101,3.62216,-4.560785,4.2059855,-0.6948474,0.44453615,-2.1192672,-5.561816,-4.609075,-2.2859502,-3.594647,-3.0911055,2.4024463,9.12023,6.9840093,8.127517,4.554742,-5.0607047,-1.4435126,-5.2744317,1.2466433,-0.49204645,-1.397867,-0.7234474,4.1043806,-2.6560454,2.9009187,0.90629506,-4.9807453,3.1524394,-2.58066,1.983687,-1.3827162,-1.431774,1.3374748,-0.8893572,-2.4566848,-0.7373011,-2.5389197,-1.4348497,0.031999443,0.68615425,-0.06150622,0.00873222,-0.50322586,0.360011,0.31973076,-0.29357,-0.04667792,0.30197734,-1.3127308,0.80103165,-1.1563896,0.23914313,0.261983,-0.031309176,-0.25242326,0.20030656,-0.05556753,-0.24912657,-0.119486265,0.034837123,0.023606988,-0.05108362,0.012577846,-0.16150974,-0.07036181,0.14873075,-0.024554688,-0.034423284,0.06371879,0.0063866237,-0.10546856,0.015727483,-0.12714657,-0.07511296,0.012823343,0.0024244182,0.014628284,-0.05127445,-0.010600599,-0.029039992,0.07214342,-0.02865712,0.0077912547,-0.13163425,-0.011351793,0.024996541,-0.020792708,0.0125796255,0.039011896,0.011518673,0.031169057,0.02653822,0.014141374,0.06710183,-0.056775983,-0.023275506,0.012767963,-0.039206322,0.0015657754
102,3.6295538,-4.5643673,4.185435,-0.73959595,0.39935267,-2.1091027,-5.58417,-4.6635866,-2.332803,-3.5817716,-3.1500258,2.4068153,9.102524,6.93705,8.12547,4.544462,-5.064485,-1.4290656,-5.275139,1.2963978,-0.5094888,-1.3886012,-0.7370619,4.1517386,-2.6500263,2.9637973,0.90086615,-4.9663477,3.1836956,-2.5949597,2.0187492,-1.3632957,-1.4277092,1.3568127,-0.8647473,-2.4530559,-0.7362381,-2.5555305,-1.3826169,0.06808988,0.69095945,-0.016889807,0.01589242,-0.47532547,0.37324545,0.2910099,-0.2781042,-0.05904266,0.32782295,-1.3279551,0.7722821,-1.1547594,0.254823,0.26233426,-0.028332168,-0.23727573,0.11920883,-0.05269355,-0.21606292,-0.1058588,0.047188368,0.03158474,-0.048108127,0.004169269,-0.07775149,-0.041455038,0.05223507,-0.005935191,-0.017105522,0.027969398,-0.0053930148,-0.06219579,0.02262476,-0.044143625,-0.027144635,0.011268561,0.0049019624,0.005054694,-0.0014676601,-0.005230078,-0.019786157,0.012990498,-0.0041193673,-0.010642178,-0.041646816,0.02248061,0.02223498,-0.017304359,0.010456009,-0.009103004,0.019562148,-0.0030416008,0.01580622,0.012183665,0.011460861,-0.024028715,-0.0034705675,-0.011122632,-0.022775374,0.0052834866
103,3.6420953,-4.571147,4.1751747,-0.7834383,0.35777852,-2.1007087,-5.618173,-4.726747,-2.3853183,-3.5552554,-3.1996288,2.4140155,9.075392,6.8874497,8.125412,4.533586,-5.0540423,-1.407576,-5.2710547,1.3420001,-0.53387487,-1.3784364,-0.7491296,4.1917543,-2.6417518,3.0234673,0.8924602,-4.9642386,3.2266567,-2.5966926,2.063854,-1.3498234,-1.4174598,1.378346,-0.8399485,-2.4556565,-0.7255112,-2.5748305,-1.3418099,0.09765175,0.6949201,0.026016772,0.023731213,-0.45098144,0.38738695,0.25240692,-0.26575664,-0.070048735,0.3525621,-1.3428138,0.74726856,-1.1518544,0.25674713,0.27090707,-0.03188282,-0.23016548,0.04843237,-0.06333804,-0.18149519,-0.09134437,0.07084779,0.04518269,-0.04962587,-0.0059584584,-0.0009944865,-0.016460164,-0.04301371,0.028759502,-0.009764971,-0.00672608,-0.018896649,-0.01882129,0.032857526,0.033134688,0.018586572,0.014963556,0.00086265785,-0.0044220462,0.036669865,0.006140311,-0.00052809046,-0.04950751,0.01859302,-0.022430914,0.053899042,0.05021889,0.021333942,-0.012723391,0.007331007,-0.05802189,0.02067524,-0.04023863,0.014658162,0.017009335,-0.042860173,0.0060950657,0.011658873,-0.055469353,0.011731858,-0.004274428
104,-3.07331,-0.054948673,4.4582806,2.5904517,4.684162,7.0412793,2.5914226,-1.5253141,5.1405525,2.6813045,3.6224833,-2.6210124,-0.95811576,1.2771599,2.2721581,-0.66263986,2.6545146,1.7851793,3.2019079,8.969876,-3.2832966,1.2604942,1.1580123,7.955134,1.0506636,-4.04752,-4.7371745,-2.0803628,2.9668648,-0.43453008,0.095840365,-0.7281604,1.8738428,0.2993963,-1.4805268,0.5061875,-0.430784,1.4455993,0.9519873,0.06304669,0.36295074,0.72130907,1.3993123,-0.010796731,0.48828155,0.66343606,-0.82496196,-0.056197416,0.17779462,0.80279166,-1.4736137,-0.12936024,0.10493237,-0.037231546,-0.036277473,-1.522146,-0.20217383,1.1189897,0.6000067,-0.98938257,-0.23517157,0.14360313,-0.12818222,-0.20007907,0.20521823,-0.899125,-0.34064475,-0.29362464,0.5393853,-0.20608506,-0.20417365,-0.31604874,0.05059239,-0.08330163,0.41851863,-0.21338554,-0.22181733,-0.17847714,-0.0022443905,0.18037747,-0.38614538,-0.46576488,0.05794148,0.04518935,-0.046620905,-0.08501559,-0.042922642,0.08515338,-0.2697974,0.08312126,0.11334572,0.084987916,0.1947689,0.23605213,0.02730131,-0.084557086,0.12500232,-0.038838193,-0.08169335,-0.04455749
105,-0.37889335,4.1441865,-3.4406226,4.080658,1.9949598,-5.929872,-2.0190954,-4.7516117,10.064957,-0.87479466,-0.98450816,0.18117735,5.3021183,-7.2545714,-5.6821933,-3.0551085,4.6766853,-5.8278656,-7.2350826,1.3469219,-4.409629,1.665335,-2.1776328,2.9692326,2.8346283,0.32874924,0.7748667,-0.51902854,0.25627717,-1.7473636,-3.1973574,2.4023535,-3.1029782,-1.5729061,2.384275,-2.7229006,-0.7735122,-0.4238063,1.5692092,-1.1401378,0.90172696,1.1663321,-0.22017682,1.341054,0.2398063,-0.2399048,-0.18470377,-0.1538737,0.7599012,0.23386821,-0.5432816,-0.4919295,-1.2051606,-0.06651336,-0.30625328,0.33138514,-0.12595451,0.5520411,-0.37058598,-0.4481152,-0.5810095,0.23876642,0.17696229,-0.24005301,0.26105815,0.31727707,-0.40667695,0.13863054,0.13512486,-0.2666845,-0.093612924,-0.080692224,0.14790346,-0.099076085,-0.06891737,-0.044368718,0.19107288,-0.060099483,0.20430289,-0.26737693,0.008874198,-0.07550442,0.010118108,0.123580776,0.06521606,-0.19968623,0.25009203,-0.013225618,-0.14747581,-0.010588579,0.08451202,-0.22972201,-0.09078812,-0.05488013,-0.06976929,-0.0338207,-0.117081046,0.055575274,0.055990223,-0.06951007
106,3.7750993,-1.7822945,-0.21934871,-10.017851,-1.9101713,-0.88307536,-7.5121202,-9.254883,0.36421737,6.009919,11.77399,3.1530876,-3.1670687,4.70787,-0.8240601,-2.9840329,-2.3839374,-2.139408,1.8665156,3.0618744,-2.4878638,2.4447348,-3.9981492,-3.2705042,0.5270774,1.7514615,-1.2247841,3.8124385,2.3119578,0.35394105,-0.97434914,-0.47615975,-0.7030543,-0.9974475,1.2307341,0.25306082,0.38696766,0.39554405,-1.0883299,-1.3684405,0.93585634,-0.9038511,-1.1636578,-0.4448651,0.05603289,-0.040996704,0.7932941,-1.2327226,-0.39249966,-0.21678865,-0.4818283,-0.072948016,0.18424326,0.07948313,-0.3526544,-0.5400114,0.25781554,0.7764816,-0.6818663,-0.60237455,-0.0078451205,0.9285631,0.7034237,-0.24737698,0.2961296,-0.27541748,-0.113405384,0.171443,0.038275357,0.19119017,-0.13857657,0.11659057,0.05521623,0.103393055,0.01243392,-0.12595874,-0.057562537,0.19100143,0.06791409,-0.08039931,0.162776,-0.026177892,0.042549584,0.07299164,0.056215227,-0.12871242,-0.06136974,0.26165915,0.031326994,-0.05383325,0.0028020202,0.09992002,-0.0026834519,-0.06583008,-0.03478705,0.10478845,-0.15408126,0.17414057,-0.04738996,-0.14840063
107,-2.8456836,-2.1299644,-0.049901437,12.649144,-6.1540136,-4.7239103,-2.877191,-8.045044,-2.5354135,-2.6137192,-0.06633801,-0.5933694,0.9561729,2.7093675,0.50973165,-5.983211,2.5635421,0.939427,6.249269,1.2731385,-0.698201,-1.6366495,1.3330106,-4.4981976,-3.2466118,0.37698942,-0.86804044,-2.8813455,-1.514555,1.2880445,-1.5113893,-0.9526529,0.06898965,-0.08821908,0.28438857,-0.04196973,0.002579326,-0.5705882,0.43397522,0.14292721,0.3114212,1.2443389,1.043158,0.85665333,0.3753514,-0.16618654,-0.3195947,-0.47443253,-0.2205837,0.7727007,-0.018469097,0.10697728,-0.2889547,0.08382413,-0.108949706,-0.40867266,-0.16909225,-0.030543404,0.19771487,-0.76210314,-0.47384316,0.041276567,0.24301715,-0.2939808,0.0009861814,0.038096305,-0.6019276,0.42796773,-0.015474059,0.03424684,0.22650644,-0.22520305,0.23281291,0.2054261,0.24479727,-0.009181831,-0.012489662,0.10928498,0.30971998,-0.076367,0.12598214,-0.049050022,-0.111144595,-0.10541252,0.15038705,-0.040568937,0.16581145,0.0037512756,-0.084507346,-0.2166364,-0.023275562,0.072164655,-0.051188406,-0.12490349,-0.1900135,0.117101915,-0.021684017,0.040106118,-0.08144089,-0.1503503
108,-3.6642265,1.7826085,10.118104,-0.11766065,3.3460484,-1.9410292,-3.4309354,-1.3001387,-5.6300488,12.065166,-4.970681,-1.6232282,0.17723893,-5.7131,3.2101865,2.767554,-1.172957,1.0967535,-0.68342006,-1.7108406,-3.0078964,-1.1134559,0.19393422,-2.441275,-0.36794087,0.4971591,-1.1802604,0.2778118,-0.83424455,0.54252785,-0.1533521,1.2611958,0.8666428,-0.9273694,0.27669957,-0.5678756,-0.36842498,0.16863747,1.2741368,0.0021103648,0.7145974,-0.17093533,-0.16401292,0.2246327,-0.073908485,0.12270691,-0.42592975,-0.16163763,0.28307986,0.724391,-0.46978858,-0.27553254,-0.23903154,0.2272704,-0.4283671,0.009383734,-0.31807625,0.26344532,0.1792999,-0.25158325,-0.10829609,0.024837893,-0.018341899,-0.11044681,0.20811518,0.13787048,-0.36227867,0.14972594,0.08042849,-0.2468986,0.03529748,0.2899919,0.009686313,0.18365696,0.08848301,-0.0084808,0.0070741894,0.07245196,0.10375337,-0.047427934,-0.018277975,-0.010524414,0.1570127,-0.15878771,0.11115633,-0.11142069,0.06868717,-0.0059273816,-0.07221886,-0.10783937,0.08228516,0.07926175,0.010036564,-0.059158407,0.097214885,0.18875816,-0.12980275,-0.039800614,-0.021450585,-0.092016056
109,-1.9871464,-1.3522419,-2.13791,0.9215674,2.7203548,1.1047266,-2.9006054,0.56427044,-1.3561952,-1.1918477,0.21828851,-4.8094807,0.61950415,-1.4823842,-3.9063365,2.7870076,-3.5193522,0.68356943,2.4490564,-0.9191897,-0.8961949,-1.4590163,1.2094597,2.2452476,-2.1602023,-1.5727091,-6.8061047,1.1489415,4.2911706,1.9769391,0.92899287,0.32272938,0.624653,-4.08133,1.7098672,5.2360477,1.4517883,-1.4360131,3.1062462,3.2642744,1.1489278,9.401206,-1.8883371,-3.3346055,-1.7578952,0.442971,10.695805,3.7973511,3.4912922,-3.9440312,5.4852867,-0.1981417,-0.21401022,-0.757126,-4.4618144,1.6799661,0.35072377,0.7734086,0.40766078,-0.61199343,-0.37443253,0.02469752,0.14022738,-0.027503673,-0.03460376,0.1273818,0.0388122,0.046704125,0.0009655031,-0.043141287,0.028514583,0.05316935,0.064521536,-0.062343564,-0.03231775,0.02652376,0.030832857,0.02679002,0.011325697,-0.02708341,-0.011897359,-0.00015139791,-0.01755736,-0.0073408796,0.0026935607,-0.010681354,0.003872979,0.0066340556,-0.019455813,0.009209835,-0.0023809143,-0.0064029214,-0.0043175872,0.009922102,-0.023282226,-0.0034594233,0.015603692,-0.0026203056,-0.0077325404,0.008327956
110,4.4832234,-0.37745535,-1.7000772,-2.2985504,-7.764255,-1.942014,-4.424235,0.69287485,-0.731701,0.87438196,4.9176784,3.9782138,0.96069175,0.45271152,-3.9309194,0.8420952,-1.1466373,5.000854,-4.073716,-2.8891447,2.83976,-8.496238,-0.35316864,3.7642045,-2.278152,-5.6651607,-2.2518737,0.503561,-0.44089165,3.5807905,-2.3684266,6.000482,2.3309495,6.0154185,-2.5772412,2.4932244,3.9962702,-3.0695946,2.085575,-6.2402725,1.5455201,-1.5714908,-0.14114219,3.5196822,-2.172794,3.7028708,-0.8237431,0.2242138,4.11996,-0.8058464,-0.25774783,0.87996155,-0.40129665,0.11478275,0.63284636,-0.034739066,0.30943426,-0.04016807,0.22694018,-0.44512066,-0.48411593,-0.08775432,0.07842992,-0.13405448,0.1012834,0.011672547,-0.20064826,0.0833016,-0.05529885,0.06129386,0.058014914,0.04715515,-0.008227377,0.059086565,0.065277375,-0.089811385,0.057612736,0.081450626,0.034952786,-0.013603446,-0.006161147,0.07905169,0.075195454,0.042694286,0.08433482,0.04604103,0.008814006,0.041873135,-0.12088004,-0.020793976,0.0020238592,-0.021409744,-0.0029125263,-0.046244785,0.107356615,0.04768859,-0.009053308,0.11816915,-0.008578016,0.051374663
111,3.659995,-4.509052,4.168891,-0.7220235,0.21342613,-1.9436626,-5.654866,-4.8108263,-2.373767,-3.4712932,-3.297113,2.520603,9.07102,6.9257674,8.200622,4.48988,-5.0955186,-1.3461374,-5.2224326,1.3570856,-0.54313517,-1.2689878,-0.8188406,4.1794996,-2.4933133,2.989922,0.8744061,-5.03828,3.236363,-2.5103922,1.9870799,-1.3564525,-1.4037015,1.3496611,-0.7830765,-2.394648,-0.65398943,-2.4960423,-1.3445451,0.07514572,0.7750984,0.15220992,0.031256497,-0.431972,0.37090138,0.18305835,-0.29641724,-0.052318975,0.34221038,-1.336304,0.76325727,-1.1695089,0.14630702,0.22520205,-0.078864895,-0.25421977,-0.023171512,-0.20105022,-0.1896311,0.07582925,0.067223534,-0.13366085,-0.13933519,-0.0046894634,0.2472979,0.12348397,-0.29468402,0.0019822472,-0.015971866,-0.07768236,-0.04555984,0.072637334,-0.08506165,0.096259356,0.09558713,-0.07937701,-0.02994788,0.018528484,0.02281016,0.03054533,0.0539339,-0.0068771485,-0.0040993416,0.0437655,0.13056414,-0.057147793,-0.057363667,0.056834944,-0.033713426,0.032926466,-0.0543569,0.017665401,-0.05067032,-0.0502472,-0.017230056,0.05555953,0.016452631,0.04856186,0.04800006,-0.0070178444
112,-3.0048118,0.0322581,4.474521,2.717804,4.5893974,7.1275396,2.5780184,-1.5545516,5.1362004,2.7048383,3.5052938,-2.5900276,-0.99322546,1.309012,2.3326898,-0.75296766,2.5903492,1.8626994,3.1864908,9.009758,-3.294954,1.3706558,1.1338657,7.8934336,1.1596361,-4.080014,-4.7676287,-2.1405497,3.0303745,-0.37345743,0.07455297,-0.7423503,1.8716401,0.25033838,-1.4528086,0.64724153,-0.40724128,1.5062002,1.0061219,0.00799241,0.46398878,0.8582866,1.3726261,-0.056322508,0.4913589,0.48805842,-0.8746331,-0.024848139,0.29498854,0.709124,-1.4635807,-0.19269688,0.06435764,-0.11937034,-0.054781932,-1.5912447,-0.36309996,1.0462621,0.5852851,-0.8271579,-0.15210757,-0.030910218,-0.21541005,-0.20608349,0.5016319,-0.7778697,-0.6048252,-0.34527826,0.5166384,-0.26276204,-0.16106111,-0.21504618,-0.044031523,0.016722359,0.4982028,-0.23848484,-0.22362126,-0.11233153,-0.042608004,0.16405453,-0.38033956,-0.4742612,0.116012074,0.048820503,0.07059717,-0.1418401,-0.14788668,0.20422567,-0.28452346,0.16084352,0.06805711,0.16286497,0.21477531,0.12006559,0.027770504,-0.05234968,0.10617254,0.10782435,-0.0763051,0.061348286
113,0.43538332,-3.7959983,-8.324805,-5.0005884,2.233543,-2.440164,-5.474968,-2.2033873,-3.66008,-7.872989,-2.7606308,-5.4519897,2.1606126,-2.4335778,-4.5691066,10.035347,1.9389786,-1.2410961,-0.6667827,3.3419206,-3.2990413,0.31380883,-2.4414785,-3.8404768,0.69424725,-1.2154921,-2.7884011,-0.89213246,-0.6711252,1.5515617,-1.086331,-1.9801624,1.987409,0.008605094,-2.7769976,1.2611346,0.7653544,1.294059,0.60590273,0.4435003,-1.0855014,-0.9995039,0.43980816,-0.24502645,-0.11260721,0.12382318,-0.62609935,-0.37855455,-0.18118995,0.89459413,-0.50382835,-0.27192658,0.333645,-0.0028840664,0.06781283,-0.40438554,-0.8839412,0.3361608,0.04066759,-0.6093354,-0.14199121,0.038806453,-0.029067887,-0.28264865,0.31100625,0.27595067,-0.5120894,0.24628249,0.15204483,-0.25031734,-0.043536887,0.11256796,-0.07054554,0.20377095,0.02450466,-0.059846178,0.095811285,0.04698104,0.122665815,-0.15608156,-0.053548045,-0.029774357,0.121005744,0.028914085,0.23130196,-0.09950223,-0.10045384,-0.036935195,0.0010721135,-0.052057263,-0.04999625,0.02308295,-0.11891748,-0.24837899,0.021246428,-0.024613196,-0.055100888,0.14649442,0.0041511185,-0.04273554
114,-3.5922685,1.8328627,10.130482,-0.10350873,3.2223008,-1.9257107,-3.4688644,-1.3597986,-5.6634755,12.024392,-5.0619435,-1.5899732,0.14462435,-5.747042,3.2512496,2.7882984,-1.1792737,1.1330502,-0.6703489,-1.6093254,-2.9884615,-1.0238882,0.21844897,-2.3649833,-0.2729178,0.48494896,-1.1304889,0.31264496,-0.83487564,0.52061635,-0.14164127,1.2340404,0.8397176,-0.9457172,0.36203408,-0.5117181,-0.32337523,0.23375064,1.2962531,0.064644985,0.8265302,-0.13269305,-0.16043365,0.16805984,-0.07898087,0.10588635,-0.4804723,-0.2319973,0.30079806,0.7080482,-0.44874397,-0.24577732,-0.2924284,0.09036098,-0.4432292,-0.044894613,-0.48448762,0.31739762,0.15631379,-0.05989586,-0.096762724,0.025362147,0.0050483826,-0.12605342,0.33494097,0.23852181,-0.52759606,0.16240855,0.09376756,-0.2246068,0.07156081,0.38038528,-0.10719694,0.30546623,0.12089339,0.002185343,0.09858409,0.11690373,0.062156677,-0.054856803,-0.037306547,-0.07989825,0.14318648,-0.094425395,0.21192214,-0.013790593,0.045724574,-0.028232083,-0.07724765,-0.025380142,0.041991614,0.05771058,-0.014376826,-0.09122894,0.11512918,0.20301042,-0.13922606,-0.037226748,-0.020022066,-0.0060104053
115,-0.35882795,2.8282695,-0.9211233,-1.5437524,3.574419,0.488853,-2.226488,-0.8356197,5.993855,-4.436,-4.927509,-9.50253,-3.5701952,1.9234468,9.426116,-3.4567058,1.6208321,1.3250254,4.665532,-5.744855,-0.46933678,-2.2031844,-6.644715,-1.3759842,7.439675,-0.99043715,0.48889923,-0.76979953,3.615751,1.7132236,1.5214913,1.7937646,-1.7049636,2.101047,-0.85015786,0.3679828,0.47587427,-0.05731539,-0.79370356,-1.9405018,0.6458923,-0.13491744,-1.403521,0.89487123,0.256472,-1.1458759,0.8174793,0.30481353,-0.030122988,0.649749,-0.3498137,0.12815373,-0.5741437,-0.079159096,-0.26383767,-0.6212112,-0.8528033,0.23969343,-0.084601015,-0.09159809,-0.37843263,0.112138525,-0.12247664,-0.16212595,0.5281761,0.3154607,-0.58438337,0.027156869,0.37129447,-0.32841304,-0.0052655386,-0.031772558,-0.21730132,0.2489019,0.15856512,-0.019900573,0.19534183,0.08916006,0.44679803,0.026061011,-0.116703644,0.19669189,0.018104762,-0.4929919,0.67204934,0.19516899,-0.056613278,-0.06605601,0.007699367,-0.18864295,-0.12190162,-0.11844986,-0.0012270629,-0.23490967,-0.100650735,-0.24469185,-0.015104569,0.05316112,0.18948919,0.10076705
116,-7.075076,-4.269868,-10.866211,-2.3247406,4.9663177,-5.7056665,-6.2071705,4.9575696,-4.9065747,1.8789811,0.22866338,2.6239946,-3.084317,-2.6548123,0.9844485,-5.046337,-0.43646777,2.869708,1.2375112,-0.7276093,3.3899372,3.7257996,0.57129925,1.2040958,-1.0616574,-2.858037,-0.6587618,-2.4840002,0.5186375,-4.9885244,-0.8778431,0.76090854,0.3828504,-0.08393356,-2.3492627,-0.04709764,-2.8934305,0.5007516,-1.5222976,-0.85286963,1.0725377,-0.44593602,-0.1531876,-0.8749436,0.5307679,0.007899764,0.56441724,-0.3193168,0.2565327,-0.1643858,-0.51144236,-0.06773532,-0.9417214,-0.29258195,0.069338635,0.4127071,-0.0040666577,0.2576599,-0.8009628,-0.36432534,-0.37007192,-0.47930515,-0.10259113,-0.22022083,0.22299926,0.09960479,-0.42753628,0.16877992,0.03302105,-0.101389445,0.042390708,0.17168711,-0.09203754,0.2219615,0.04949339,-0.057204556,0.07821693,0.07452675,0.07688957,0.038253505,-0.035253935,-0.044404563,0.04351496,0.11021878,0.0610505,0.045785107,0.004399625,-0.054158024,-0.09061202,0.02745543,-0.011781081,-0.05213404,-0.080709994,-0.16248623,0.069847286,0.0003235027,-0.041398175,0.028533626,0.031519916,0.060565937
117,-7.0686126,-4.316512,-10.840673,-2.3652768,4.996707,-5.710134,-6.1790276,4.9574647,-4.917776,1.8963889,0.28293598,2.638027,-3.0803723,-2.6704257,0.9945584,-5.052028,-0.3981585,2.832438,1.1982642,-0.75217426,3.3847995,3.771374,0.54666847,1.2171767,-1.0468591,-2.847165,-0.67452335,-2.5256872,0.5079046,-4.986104,-0.8633645,0.74686253,0.36947227,-0.06723729,-2.3709376,-0.026902327,-2.85552,0.49953002,-1.5275459,-0.8713802,1.0954798,-0.41401234,-0.14046843,-0.8630693,0.5170688,0.009323067,0.5235544,-0.29922712,0.25000298,-0.13884582,-0.5090226,-0.08594041,-0.8968103,-0.31816104,0.016729018,0.3971167,-0.05844353,0.19532652,-0.68140954,-0.34267676,-0.35520238,-0.41538167,-0.09374411,-0.20828041,0.21173003,0.10432035,-0.42298338,0.15239339,0.028972853,-0.10401788,0.055360775,0.1682149,-0.10481779,0.23582552,0.038549475,-0.050926756,0.08054358,0.05516728,0.07468769,0.011223315,-0.035953347,-0.04799072,0.03690575,0.13676794,0.06965721,0.06940661,0.032008294,-0.035227675,-0.06667155,0.05323019,0.0077274097,-0.053929802,-0.05852299,-0.16360542,0.059589393,-0.0023417536,-0.04929686,0.03523491,0.04326202,0.05879308
118,2.4181886,0.4407957,-2.2787755,-3.7688837,-6.4114947,0.82890093,-6.602574,10.374553,2.930311,3.0008943,-7.603843,0.30302474,-5.448023,3.4550238,-0.14499706,0.18446726,1.6293856,-6.8143964,4.4694753,1.4376953,-0.18846545,2.1202037,0.8397564,3.802332,-2.8275352,4.7061863,-1.7188116,-0.79694057,-1.4925158,2.448628,0.19732846,-0.71073574,-1.0593818,-1.1761063,-0.045671172,-1.6024673,1.2589664,0.17547862,0.8701154,-1.5186968,-0.6270505,0.6296464,-0.31202978,1.1788671,-0.64695626,0.5388573,-0.74228626,0.42081106,-0.59532773,0.22241497,0.49866676,0.3455068,-0.40237132,-0.09986321,-0.22740036,-0.25516352,-0.1489679,0.22477353,-0.08706047,-0.6379398,-0.33882445,0.13626647,-0.06126257,-0.17618093,0.28683904,0.20837584,-0.24309309,0.035707958,-0.010758493,-0.067068115,-0.029997174,0.09664004,-0.18695416,0.10979356,0.0645684,-0.06522691,-0.21512428,-0.22138663,-0.17585582,0.0337318,0.15165687,0.031136451,0.118819565,0.081474096,0.096997455,0.0630232,-0.042682488,-0.0584733,0.009221449,-0.003374072,0.06900523,-0.007981634,-0.11078603,-0.056484513,0.05157951,-0.04845924,-0.10725154,0.15581948,-0.033750515,0.00020701441
119,-1.7573664,-0.06406266,1.9857544,-1.0401251,1.0012168,0.6137439,2.403368,-0.32742792,-0.19037902,2.8230498,-0.21579257,-1.3921828,0.23175642,1.5077649,-3.686705,0.47165343,-0.015356609,-2.46597,-5.069249,1.4510347,0.88367915,-5.1750307,0.55132765,-0.038634863,-1.900268,-1.4365723,0.103789024,-0.36301056,-4.163308,4.3968153,2.6435285,0.91163796,0.47871777,-3.8382974,-2.5710838,3.7499654,1.038274,3.494814,-7.383569,-1.8803945,0.4454023,0.75481,2.4622908,5.7158494,10.9514475,2.624617,5.0432687,2.0311193,-3.6642377,-3.0764081,-1.6823653,-4.1033516,-6.5196743,1.3887274,2.207589,-1.0379133,-0.65461236,-0.551825,0.20866191,-0.10517152,0.37193906,0.452065,-0.09534591,0.21065949,-0.1773352,0.16635782,-0.012557165,-0.13134663,-0.1617533,0.08085498,-0.023516793,0.13915485,-0.008643181,-0.05422657,0.0067363926,-0.023485174,0.010130097,0.00045443268,-0.004624985,-0.037208714,0.04472089,0.0095066605,0.010355415,-0.034804214,0.004681538,0.046968956,-0.036406144,0.017612476,0.00039255602,-0.004371357,0.018961534,-0.009885672,0.0030277614,0.009132736,0.016743395,-0.00093530735,0.0065119597,0.004412683,0.002396181,0.0005367051
120,2.4326758,0.46327773,-2.2397788,-3.6976743,-6.420556,0.833225,-6.6952596,10.393359,2.9414794,2.9795747,-7.611064,0.3367575,-5.381793,3.465725,-0.12030921,0.20574595,1.5827835,-6.7822022,4.4956055,1.4393268,-0.19540551,2.1076531,0.8167284,3.8394628,-2.914418,4.740621,-1.7354943,-0.83350825,-1.5145537,2.4518073,0.2051154,-0.7272764,-1.0571104,-1.1517152,-0.047769696,-1.5935228,1.2559574,0.12413917,0.89186525,-1.4995043,-0.62805694,0.6459097,-0.28380832,1.2330085,-0.68892735,0.55715394,-0.7128455,0.45785388,-0.5918048,0.21089274,0.5183129,0.35224965,-0.3461756,-0.18050963,-0.19390288,-0.28604525,-0.104849555,0.2387902,-0.08307572,-0.4981097,-0.29894176,0.103758596,-0.023016214,-0.15214093,0.30180368,0.21737781,-0.16966787,0.04469019,0.04175559,-0.07321351,0.015707966,0.01929066,-0.18707357,0.07373626,-0.039014094,-0.06760918,-0.19558544,-0.2806348,-0.1622915,0.039139036,0.23072526,0.059218988,0.08656952,0.09633819,0.023709144,0.11659997,-0.031481024,-0.06871901,0.04909948,0.0052288226,0.051839758,-0.009345935,-0.112300076,-0.027889777,0.037214577,-0.0037330547,-0.07969109,0.11309388,-0.014127648,0.045820974
121,2.4207835,0.49216774,-2.221565,-3.6937268,-6.411595,0.8362655,-6.7425065,10.438312,2.9194248,2.964016,-7.6142855,0.36243504,-5.33813,3.459813,-0.11728873,0.22285947,1.5373522,-6.747844,4.497916,1.448133,-0.18736517,2.1119795,0.7957102,3.848974,-2.9881284,4.77851,-1.7301598,-0.8763659,-1.5506854,2.4252255,0.20829028,-0.7541774,-1.0815547,-1.1442823,-0.0533064,-1.6020036,1.2255033,0.11579832,0.8920146,-1.4865193,-0.62659967,0.6525551,-0.2783155,1.2626268,-0.7022227,0.53846484,-0.703546,0.46257365,-0.60603416,0.2207946,0.53081715,0.33947998,-0.30522165,-0.22992148,-0.20450883,-0.28503913,-0.074527994,0.24700025,-0.08471043,-0.391249,-0.2810645,0.10013766,-0.009237648,-0.15044211,0.31203935,0.25951552,-0.09901161,0.03419348,0.09300695,-0.07435211,0.07721274,-0.03714228,-0.15963069,0.05298941,-0.09920401,-0.07412493,-0.14511566,-0.32181627,-0.16018915,0.031091744,0.24528317,0.042065464,0.064440705,0.11130497,-0.0073838653,0.13096814,-0.026922388,-0.055711333,0.0799448,0.012810486,0.049310178,-0.019981554,-0.1105284,0.0010573465,-0.0035711739,0.009054937,-0.05734085,0.07213349,-0.006257407,0.05607871
